@T,table
Created,2024-05-27 18:33
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-05-25 05:00,4.653065650382687
,2018-05-25 06:00,16.68304553701517
,2018-05-25 07:00,149.96205138555936
,2018-05-25 08:00,225.40857821950883
,2018-05-25 09:00,306.2603827131142
,2018-05-25 10:00,369.3652821761797
,2018-05-25 11:00,416.218668004754
,2018-05-25 12:00,436.883221743345
,2018-05-25 13:00,391.12838593272767
,2018-05-25 14:00,434.85166136270715
,2018-05-25 15:00,371.27235799132177
,2018-05-25 16:00,228.25520619653665
,2018-05-25 17:00,129.29688944796462
,2018-05-25 18:00,29.09802200292931
,2018-05-25 19:00,9.623151974238825
,2018-05-25 20:00,0.80627179027695
,2018-05-25 21:00,0.03021956583133975
,2018-05-25 22:00,0.007489938431419985
,2018-05-25 23:00,0.0
,2018-05-26 00:00,0.0
,2018-05-26 01:00,0.0
,2018-05-26 02:00,0.0
,2018-05-26 03:00,0.0
,2018-05-26 04:00,0.0
,2018-05-26 05:00,3.2364724479845686
,2018-05-26 06:00,17.49813318163362
,2018-05-26 07:00,104.26649056651826
,2018-05-26 08:00,143.936424534103
,2018-05-26 09:00,29.878048452192015
,2018-05-26 10:00,166.8858133180785
,2018-05-26 11:00,272.23741701157246
,2018-05-26 12:00,188.71229904995658
,2018-05-26 13:00,351.3915499994608
,2018-05-26 14:00,398.84328345504093
,2018-05-26 15:00,151.34737624579822
,2018-05-26 16:00,65.48711607805298
,2018-05-26 17:00,95.55917343528733
,2018-05-26 18:00,46.16935132610081
,2018-05-26 19:00,13.14455898835077
,2018-05-26 20:00,0.9296610904361738
,2018-05-26 21:00,0.07071865061362022
,2018-05-26 22:00,0.04380591436199884
,2018-05-26 23:00,0.00972875228408888
,2018-05-27 00:00,0.007453165730774234
,2018-05-27 01:00,0.0
,2018-05-27 02:00,0.0
,2018-05-27 03:00,0.0
,2018-05-27 04:00,0.0
,2018-05-27 05:00,0.8889054650123188
,2018-05-27 06:00,3.6787051548559817
,2018-05-27 07:00,12.799277689465315
,2018-05-27 08:00,74.34348406554753
,2018-05-27 09:00,184.7308031977791
,2018-05-27 10:00,206.66995757111272
,2018-05-27 11:00,215.87419730219526
,2018-05-27 12:00,143.9145232021948
,2018-05-27 13:00,253.54008959058643
,2018-05-27 14:00,351.59617496303235
,2018-05-27 15:00,349.97313153194443
,2018-05-27 16:00,224.97910975234325
,2018-05-27 17:00,123.41522098294121
,2018-05-27 18:00,11.654374669347995
,2018-05-27 19:00,1.613775952081034
,2018-05-27 20:00,0.07568331634291459
,2018-05-27 21:00,0.0050370401147391795
,2018-05-27 22:00,0.0
,2018-05-27 23:00,0.0
,2018-05-28 00:00,0.0
,2018-05-28 01:00,0.0
,2018-05-28 02:00,0.0
,2018-05-28 03:00,0.0
,2018-05-28 04:00,0.0
,2018-05-28 05:00,3.0082075695529618
,2018-05-28 06:00,10.556377675383326
,2018-05-28 07:00,31.237341639072326
,2018-05-28 08:00,64.03193750188453
,2018-05-28 09:00,69.27682139428491
,2018-05-28 10:00,226.6312738379896
,2018-05-28 11:00,162.8138380232209
,2018-05-28 12:00,340.569086849087
,2018-05-28 13:00,390.79499160777124
,2018-05-28 14:00,312.2299446728054
,2018-05-28 15:00,314.62371758974444
,2018-05-28 16:00,177.05049483729294
,2018-05-28 17:00,67.1265998922677
,2018-05-28 18:00,21.932867409006246
,2018-05-28 19:00,6.484295865324288
,2018-05-28 20:00,0.9152139798609342
,2018-05-28 21:00,0.03824354528201373
,2018-05-28 22:00,0.027185740590945393
,2018-05-28 23:00,0.010025533846954704
,2018-05-29 00:00,0.0
,2018-05-29 01:00,0.0
,2018-05-29 02:00,0.0
,2018-05-29 03:00,0.0
,2018-05-29 04:00,0.0
,2018-05-29 05:00,0.5351428931448877
,2018-05-29 06:00,9.710642244570975
,2018-05-29 07:00,59.48570899403249
,2018-05-29 08:00,81.73443632085768
,2018-05-29 09:00,152.7631469919693
,2018-05-29 10:00,323.2376133834391
,2018-05-29 11:00,364.1315035817299
,2018-05-29 12:00,432.31954871021776
,2018-05-29 13:00,429.6899853360399
,2018-05-29 14:00,406.92138350570144
,2018-05-29 15:00,362.03739134314725
,2018-05-29 16:00,285.05228559323683
,2018-05-29 17:00,145.45912423961977
,2018-05-29 18:00,35.79126364835
,2018-05-29 19:00,9.391544365428015
,2018-05-29 20:00,0.9404766478068023
,2018-05-29 21:00,0.024614095490724033
,2018-05-29 22:00,0.0025482738728066895
,2018-05-29 23:00,0.0
,2018-05-30 00:00,0.0
,2018-05-30 01:00,0.0
,2018-05-30 02:00,0.0
,2018-05-30 03:00,0.0
,2018-05-30 04:00,0.0
,2018-05-30 05:00,3.0499702453842197
,2018-05-30 06:00,15.523171677432211
,2018-05-30 07:00,76.42227468010887
,2018-05-30 08:00,184.11959533325012
,2018-05-30 09:00,251.96999407792367
,2018-05-30 10:00,360.36800363472383
,2018-05-30 11:00,373.67324224787257
,2018-05-30 12:00,323.0133799767082
,2018-05-30 13:00,232.20733600470805
,2018-05-30 14:00,299.2138175574474
,2018-05-30 15:00,227.22507723025905
